,Hotel Name,Rating,Address,City Code,Place ID
954,Sheraton West Des Moines Hotel,4.1,"1800 50th Street, West Des Moines",DSM,ChIJ9yi_Kugg7IcRtN89yElQBdI
955,Hampton Inn Des Moines-Airport,4,"5001 Fleur Drive, Des Moines",DSM,ChIJsQx5fgui7ocRKPATjjJpzIo
956,La Quinta Inn & Suites by Wyndham South Burlington,3.6,"1285 Williston Road, South Burlington",BTV,ChIJdyWN9S56ykwR4bjyKwweor0
957,"Holiday Inn Burlington, an IHG Hotel",3.9,"1068 Williston Road, South Burlington",BTV,ChIJbwHPyjB6ykwR6ptI39xLR5Q
958,Hilton Burlington Lake Champlain,3.9,"60 Battery Street, Burlington",BTV,ChIJ5wGp9PB6ykwRARmQ9CjEh5M
959,Courtyard by Marriott Burlington Harbor,4.4,"25 Cherry Street, Burlington",BTV,ChIJX63c7vZ6ykwRZm41PFFna7g
960,The Essex,4.3,"70 Essex Way, Essex Junction",BTV,ChIJUf2rRZh3ykwRYEVYXj8hRjU
961,Courtyard by Marriott Little Rock Downtown,4.1,"521 President Clinton Avenue, Little Rock",LIT,ChIJo7cezHi70ocRz-esf00t0ow
962,"Holiday Inn Express Little Rock-Airport, an IHG Hotel",3.9,"3121 Bankhead Drive, Little Rock",LIT,ChIJq1OtCda70ocR8L_4Lv2sa5Q
963,Comfort Inn & Suites Airport,4.2,"4301 East Roosevelt Road, Little Rock",LIT,ChIJyW0m2tm70ocRMrCikDixC1I
964,Comfort Inn & Suites Presidential,4.3,"707 Interstate 30, Little Rock",LIT,ChIJm5CPP5270ocR_dryBsxhkuc
965,Hampton Inn & Suites Little Rock-Downtown,4.2,"320 River Market Avenue, Little Rock",LIT,ChIJ-6UdqHm70ocRhfdVMz5QKG4
966,Embassy Suites by Hilton Greensboro Airport,4.1,"204 Centreport Drive, Greensboro",GSO,ChIJqzCueYoEU4gRHq66D41kDHc
967,Greensboro-High Point Marriott Airport,4.3,"One Marriott Drive, Greensboro",GSO,ChIJS-abXWcDU4gRPghpbY3gmZs
968,Residence Inn by Marriott Greensboro Airport,4,"7616 Thorndike Road, Greensboro",GSO,ChIJ5Y4xBvUEU4gRaFlyGOsCX1g
969,"Holiday Inn Express & Suites Greensboro - Airport Area, an IHG Hotel",4.4,"645 South Regional Road, Greensboro",GSO,ChIJMYZFZPMEU4gR_llHCyV4vv0
970,Homewood Suites by Hilton Greensboro,4,"201 Centreport Drive, Greensboro",GSO,ChIJ3eUa3WEEU4gRFCbgeSGVu-8
971,Hilton Garden Inn Tulsa Airport,3.5,"7728 East Virgin Court, Tulsa",TUL,ChIJY7HgdA3ytocRrsosK1Rvdk4
972,OYO Hotel Tulsa International Airport,2.6,"1016 North Garnett Road, Tulsa",TUL,ChIJs3mSYqnztocR9hGHoR6z8Uw
973,La Quinta Inn & Suites by Wyndham Tulsa Airpt / Expo Square,3.5,"23 North 67th East Avenue, Tulsa",TUL,ChIJg1pC04HttocRX2wsmayqBmM
974,"Country Inn & Suites by Radisson, Tulsa, OK",3.5,"1034 North Garnett Road, Tulsa",TUL,ChIJs1WK-qvztocRWQSiVmJF8_4
975,The Campbell Hotel,4.4,"2636 East 11th Street, Tulsa",TUL,ChIJeaiC_O_stocRq8KBBOPfsyM
976,Four Seasons Resort Hualalai,4.7,"72-100 Ka'upulehu Drive, Kailua-Kona",KOA,ChIJIX4RcbFzVHkRQdMrhTjUyzM
977,Courtyard by Marriott King Kamehameha's Kona Beach Hotel,4.2,"75-5660 Palani Road, Kailua-Kona",KOA,ChIJs9LSzvgOVHkRPxwo30Zg4ns
978,Kona Seaside Hotel,4,"75-5652 Likana Lane, Kailua-Kona",KOA,ChIJ5082vvgOVHkRrpgQ44DyNjM
979,Royal Kona Resort,4.1,"75-5852 Ali‘i Drive, Kailua-Kona",KOA,ChIJU-3R4wIPVHkRXWXFJtNIvOw
980,Kona Islander Inn Hotel,3.6,"75-5776 Kuakini Highway, Kailua-Kona",KOA,ChIJZ5kWU_wOVHkRWyLmY7drshM
981,Hotel Shangri-La,4.1,"1301 Ocean Avenue, Santa Monica",SMO,ChIJIxnYQcWkwoARVbqXi2BrqlM
982,Fairmont Miramar - Hotel & Bungalows,4.4,"101 Wilshire Boulevard, Santa Monica",SMO,ChIJBx8nTcSkwoAR1bDfXdfVf20
983,The Georgian Hotel,4.3,"1415 Ocean Avenue, Santa Monica",SMO,ChIJmUX7DdCkwoAREiyIPcEgeu0
984,HI Los Angeles Santa Monica Hostel,4.3,"1436 2nd Street, Santa Monica",SMO,ChIJC3edO9CkwoARYkgjx-ONxDs
985,Ocean View Hotel,4.1,"1447 Ocean Avenue, Santa Monica",SMO,ChIJd5_ZadCkwoARWV1mjHVj1lA
986,Hampton Inn Pensacola-Airport (Cordova Mall Area),4,"2187 Airport Boulevard, Pensacola",PNS,ChIJwy96iD_AkIgRUCRgb8JXDiM
987,Days Inn by Wyndham Pensacola - Historic Downtown,3.5,"710 North Palafox Street, Pensacola",PNS,ChIJC5uOgqbAkIgRSAJ_3SpT5Nw
988,"Holiday Inn Pensacola - University Area, an IHG Hotel",4.2,"7813 North Davis Highway, Pensacola",PNS,ChIJuzBk1azqkIgRRNKP-L75KZ8
989,Hampton Inn & Suites Pensacola I-10 North at University Town Plaza,4.2,"7050 Plantation Road, Pensacola",PNS,ChIJH7H9Ef6_kIgRrMGCq83PGjc
990,La Quinta Inn by Wyndham Pensacola,2.7,"7750 North Davis Highway, Pensacola",PNS,ChIJsQ2L8azqkIgR8ngPWCy-Ibw
991,"Holiday Inn Hasbrouck Heights-Meadowlands, an IHG Hotel",4.1,"283 New Jersey 17, Hasbrouck Heights",TEB,ChIJpaI0oKT5wokRlCPv9AvDhU8
992,Hilton Hasbrouck Heights/Meadowlands,3.9,"650 Terrace Avenue, Hasbrouck Heights",TEB,ChIJze1A5ZD5wokRw5API3ksj8A
993,Rodeway Inn Capri,3.3,"1 Valley Road, Little Ferry",TEB,ChIJK9BBA9n5wokRQNwiedz51zs
994,"Holiday Inn Express & Suites Meadowlands Area, an IHG Hotel",4.1,"100 Paterson Plank Road, Carlstadt",TEB,ChIJJ8wNqGb4wokRRVBNDZFgMT4
995,Hampton Inn Carlstadt-At The Meadowlands,4.3,"304 Paterson Plank Road, Carlstadt",TEB,ChIJow_RQXBXwokRF4JioUKSmOM
996,Hampton Inn & Suites Los Angeles/Sherman Oaks,4.3,"5638 Sepulveda Boulevard, Sherman Oaks",LAX,ChIJF_h3_56XwoARhaPL2hznm7A
997,Best Western Plus Carriage Inn,4.1,"5525 Sepulveda Boulevard, Sherman Oaks",LAX,ChIJa02o2p6XwoAR0Gj1-7a9g7k
998,"Holiday Inn Express Van Nuys, an IHG Hotel",3.8,"8244 Orion Avenue, Van Nuys",LAX,ChIJu_XS1rOQwoARuxXCE3_eSVY
999,Airtel Plaza Hotel,3.9,"7277 Valjean Avenue, Van Nuys",LAX,ChIJT2wg51eXwoAR8rIpTKoTJuA
1000,"Motel 6 Sepulveda, CA - Los Angeles - Van Nuys - North Hills",3.3,"15711 Roscoe Boulevard, North Hills",LAX,ChIJZRyZ1a-QwoARrcWUP4GSl1k
1001,Fairfield Inn & Suites by Marriott Rapid City,4,"1314 North Elk Vale Road, Rapid City",RAP,ChIJbR38_udnfYcRvBAgsqFLTik
1002,"Hotel Alex Johnson Rapid City, Curio Collection by Hilton",4.3,"523 6th Street, Rapid City",RAP,ChIJg10sNdNcfYcRRW7tT015U48
1003,Hilton Garden Inn Rapid City,4.3,"815 East Mall Drive, Rapid City",RAP,ChIJTfnE0xJdfYcRAvJNDahJDIg
1004,Hampton Inn Rapid City,4.1,"1720 Rapp Street, Rapid City",RAP,ChIJuVLF9RVdfYcRRoI01lxMaXo
1005,Best Western Ramkota Hotel,3.9,"2111 North Lacrosse Street, Rapid City",RAP,ChIJK1VuuxZdfYcRYoCRgLfR1p0
1006,Hampton Inn Knoxville-Airport,4.2,"148 International Avenue, Alcoa",TYS,ChIJM9-JKAQhXIgR2C61Gas8D4o
1007,Hilton Knoxville Airport,4.4,"2001 Alcoa Highway, Alcoa",TYS,ChIJ3S3nSOEgXIgR6vb4gftaNng
1008,Courtyard by Marriott Knoxville Airport Alcoa,4.3,"141 Furrow Way, Alcoa",TYS,ChIJT1jLDAIhXIgRXv_Aq5YhiZc
1009,"Holiday Inn Express & Suites Alcoa (Knoxville Airport), an IHG Hotel",4.4,"130 Associates Boulevard, Alcoa",TYS,ChIJt4ueppMgXIgRyyO6houeB3Y
1010,"Candlewood Suites Knoxville Airport-Alcoa, an IHG Hotel",4,"176 Cusick Road, Alcoa",TYS,ChIJw3nrkgMhXIgRiHTmeaDgn3Q
1011,Homewood Suites by Hilton Tallahassee,4.3,"2987 Apalachee Parkway, Tallahassee",TLH,ChIJMws0ZrVf7IgRqPOHyKFlYZY
1012,Fairfield Inn & Suites by Marriott Tallahassee Central,4.2,"2997 Apalachee Parkway, Tallahassee",TLH,ChIJeZXLJ7Vf7IgR5iw6oYwXZVw
1013,Four Points by Sheraton Tallahassee Downtown,4,"316 West Tennessee Street, Tallahassee",TLH,ChIJdUtEmHb17IgR_JYPfAsF83Y
1014,DoubleTree by Hilton Hotel Tallahassee,4.2,"101 South Adams Street, Tallahassee",TLH,ChIJU3nzk3D17IgRKpgJpWXrWFQ
1015,SpringHill Suites by Marriott Tallahassee Central,4.3,"1300 Executive Center Drive, Tallahassee",TLH,ChIJAyCeqbdf7IgRZgK5PdDSraw
1016,Best Western Plus Fresno Airport Hotel,4.2,"1551 North Peach Avenue, Fresno",FAT,ChIJZ1YsX71elIARYrVX_u3DTXo
1017,"Homewood Suites by Hilton Fresno Airport/Clovis, CA",4.3,"835 Gettysburg Avenue, Clovis",FAT,ChIJAUQL4XRclIARHvRAtSga2sY
1018,Hilton Garden Inn Clovis,4.1,"520 West Shaw Avenue, Clovis",FAT,ChIJgwY9711clIAR-XkNTUYN0k8
1019,"Holiday Inn Express & Suites Clovis-Fresno Area, an IHG Hotel",4,"650 West Shaw Avenue, Clovis",FAT,ChIJncWLKVxclIARdD5yu1D7qqI
1020,Hampton Inn & Suites Clovis-Airport North,4.2,"855 Gettysburg Avenue, Clovis",FAT,ChIJDRyGH3VclIAR7A7vqY74838
1021,Hampton Inn & Suites Sarasota/Bradenton-Airport,4.3,"975 University Parkway, Sarasota",SRQ,ChIJDf4oLts_w4gRy2J34JnyrpE
1022,Hilton Garden Inn Sarasota-Bradenton Airport,4.1,"8270 North Tamiami Trail, Sarasota",SRQ,ChIJsUjHE34Vw4gRP0OdD5Is2SI
1023,Ramada by Wyndham Sarasota Waterfront,3.5,"7150 North Tamiami Trail, Sarasota",SRQ,ChIJ_1W8M5AVw4gRRBIwOhNShU4
1024,SpringHill Suites by Marriott Sarasota Bradenton,3.8,"1020 University Parkway, Sarasota",SRQ,ChIJ8_g5t8Q_w4gRHJziKZPtZfc
1025,"Hotel Indigo Sarasota, an IHG Hotel",4.5,"1223 Boulevard of the Arts, Sarasota",SRQ,ChIJ-0P9ZA5Aw4gR71lS69AigVA
1026,"Holiday Inn & Suites Albuquerque Airport, an IHG Hotel",3.7,"1501 Sunport Place Southeast, Albuquerque",ABQ,ChIJWSNsYHcMIocRAEwTzmc2p4Q
1027,Hilton Garden Inn Albuquerque Airport,3.9,"2601 Yale Boulevard Southeast, Albuquerque",ABQ,ChIJ19wg04ULIocRD295rgmyS5o
1028,"Holiday Inn Express & Suites Albuquerque Airport, an IHG Hotel",4.3,"1921 Yale Boulevard Southeast, Albuquerque",ABQ,ChIJKxw9BYILIocRxWmgRIN0608
1029,Sheraton Albuquerque Airport Hotel,4,"2910 Yale Boulevard Southeast, Albuquerque",ABQ,ChIJO1Sk9IULIocROm7jBp0RNYQ
1030,Fairfield Inn & Suites by Marriott Albuquerque Airport,3.9,"2300 Centre Avenue Southeast, Albuquerque",ABQ,ChIJ13wBU4ILIocRpT2xkae5lMY
1031,Atlanta Airport Marriott Gateway,4.4,"2020 Convention Center Concourse, Atlanta",ATL,ChIJh9qjPsLi9IgRiBpQaVMRTmM
1032,Days Inn by Wyndham College Park Airport Best Road,3,"4505 Best Road, College Park",ATL,ChIJTcnwBd7i9IgRBdMt19FVc9U
1033,"Holiday Inn Express Atlanta Airport-College Park, an IHG Hotel",3.8,"4601 Best Road, College Park",ATL,ChIJW6-E0t_i9IgRNU8CN079VD8
1034,The Westin Atlanta Airport,4.1,"4736 Best Road, Atlanta",ATL,ChIJs-e3biDj9IgR42e_U-svTsY
1035,Atlanta Airport Marriott,4.3,"4711 Best Road, Atlanta",ATL,ChIJc6teEyDj9IgR1XhXudL9XBI
1036,Aloft BWI Baltimore Washington International Airport,3.7,"1741 West Nursery Road, Linthicum Heights",BWI,ChIJUdwkj4zit4kRVFdQFZcppG4
1037,Hilton Baltimore BWI Airport,4.3,"1739 West Nursery Road, Linthicum Heights",BWI,ChIJfVS3hYzit4kRh6WUVco_4Ag
1038,BWI Airport Marriott,4.2,"1743 West Nursery Road, Linthicum Heights",BWI,ChIJa0r6qIvit4kRuyI_mMaCzMQ
1039,Sheraton Baltimore Washington Airport Hotel - BWI,4.1,"1100 Old Elkridge Landing Road, Linthicum Heights",BWI,ChIJ58-kZnvit4kRRaQwj95lfag
1040,The Westin Baltimore Washington Airport - BWI,4.2,"1110 Old Elkridge Landing Road, Linthicum Heights",BWI,ChIJ58-kZnvit4kRHOh9miSvsDM
1041,Hilton Boston Logan Airport,4.1,"One Hotel Drive, Boston",BOS,ChIJc9thrD9w44kRLRAPv-EXzT8
1042,Hyatt Regency Boston Harbor,4.4,"101 Harborside Drive, Boston",BOS,ChIJO7whihFw44kR0qUerB-XS4o
1043,Embassy Suites by Hilton Boston at Logan Airport,4.1,"207 Porter Street, Boston",BOS,ChIJk0IQX0Fw44kR5XxQKfT28rI
1044,Northeast Suites,4.5,"50 Lewis Street, East Boston",BOS,ChIJNRjOlYV044kRiOfrEfELq54
1045,158 Cottage St LLC,3,"158 Cottage Street, Boston",BOS,ChIJ6xwrz0Nw44kR3rdffxQZDhI
1046,Hotel Flamingo Cancun Resort,3.9,"Boulevard Kukulcan km 11.5, Zona Hotelera, Cancún",CUN,ChIJq6qqYQ0rTI8RZeqGQ9iCIZc
1047,Royal Sands - Resort & SPA,4.6,"Boulevard Kukulcan Km 13.5, Zona Hotelera, Cancún",CUN,ChIJCUbAonqv14ARL7pMhy0d5yM
1048,Grand Fiesta Americana Coral Beach Cancún - All Inclusive,4.6,"Boulevard Kukulcan km. 9.5, Zona Hotelera, Cancún",CUN,ChIJ_z7eiqEoTI8Rd460P_qMgEY
1049,Moon Palace® Cancun All Inclusive Resort,4.5,"Cancun - Chetumal Km 340, Riviera Maya, Cancún",CUN,ChIJpy4RUlwoTI8RXrJ2FFP42qc
1050,Live Aqua Beach Resort Cancun,4.6,"Boulevard Kukulcan Km 12.5, Zona Hotelera, Cancún",CUN,ChIJNaiYPHYrTI8R6qHmlkHnuWI
1051,Sheraton Charlotte Airport Hotel,4.3,"3315 Scott Futrell Drive, Charlotte",CLT,ChIJbZ-wtxKiVogROzKJ8Fze8FM
1052,Hyatt Place Charlotte Airport/Tyvola Road,4,"2950 Oak Lake Boulevard, Charlotte",CLT,ChIJc6MGw-eYVogRvg9hgVFI56E
1053,Hyatt Place Charlotte Airport/Lake Pointe,4.1,"4119 South Stream Boulevard, Charlotte",CLT,ChIJy6wOld-YVogRTZnrYGAYWtg
1054,"Holiday Inn Charlotte-Airport Conf Ctr, an IHG Hotel",4.1,"2707 Little Rock Road, Charlotte",CLT,ChIJdbjECWOiVogRUOJppRWrk-U
1055,Hampton Inn & Suites Charlotte-Airport,4.2,"2731 Little Rock Road, Charlotte",CLT,ChIJqbVsF2OiVogRATDYOUp9TFA
1056,Hilton Chicago O'Hare Airport,3.8,"10000 West Balmoral Avenue, Chicago",CHI,ChIJkQT6kAe2D4gR52GlJt1dD0A
1057,Sheraton Suites Chicago O'Hare,4.3,"6501 Mannheim Road, Rosemont",CHI,ChIJpw77ZGi2D4gRT-t2raLahQU
1058,Best Western At O'Hare,3.7,"10300 West Higgins Road, Rosemont",CHI,ChIJyxHg5We2D4gRiGgYloWqdJc
1059,Sonesta Chicago O'Hare Airport Rosemont,4.2,"10233 West Higgins Road, Rosemont",CHI,ChIJx_mi-Gi2D4gRFbi8l1JRess
1060,Four Points by Sheraton Chicago O'Hare Airport,3.8,"10249 West Irving Park Road, Schiller Park",CHI,ChIJu0v2trm1D4gRCKrJi_F7GCY
1061,"Holiday Inn Express & Suites Chicago-Midway Airport, an IHG Hotel",4.2,"6500 South Cicero Avenue, Chicago",CHI,ChIJ6dTsFPwwDogRKHrBt08Kolw
1062,Chicago Marriott Midway,4.2,"6520 South Cicero Avenue, Chicago",CHI,ChIJ-S-Rh_wwDogRtRIkyZ00ulo
1063,Courtyard by Marriott Chicago Midway Airport,4.1,"6610 South Cicero Avenue, Bedford Park",CHI,ChIJxyoZ4fswDogRR1wA8Y4oOWU
1064,Fairfield Inn & Suites by Marriott Chicago Midway Airport,4,"6630 South Cicero Avenue, Bedford Park",CHI,ChIJ4efn4PswDogRlyPq55S1rzQ
1065,Hilton Garden Inn Chicago/Midway Airport,4.1,"6530 South Cicero Avenue, Bedford Park",CHI,ChIJgY_PBPwwDogREO3iaaFP8uo
1066,Hilton Garden Inn Colorado Springs Airport,4.2,"2035 Aerotech Drive, Colorado Springs",COS,ChIJWdkSfbZGE4cR-P352U_H_yQ
1067,Radisson Hotel Colorado Springs Airport,4.4,"1645 Newport Road, Colorado Springs",COS,ChIJgcYTDhhFE4cRNij0sYiUZpM
1068,TownePlace Suites by Marriott Colorado Springs South,4.1,"1530 Newport Road, Colorado Springs",COS,ChIJdcUPd7hGE4cRf56TfQFdaTM
1069,SpringHill Suites by Marriott Colorado Springs South,4.2,"1570 Newport Road, Colorado Springs",COS,ChIJa4duCrhGE4cRGH1mnKWhJbQ
1070,"Holiday Inn Express & Suites Colorado Springs Airport, an IHG Hotel",4,"1815 Aeroplaza Drive, Colorado Springs",COS,ChIJ-XPzcLpGE4cR_Uvql1IBWas
1071,Embassy Suites by Hilton Dallas Love Field,4.3,"3880 West Northwest Highway, Dallas",DFW,ChIJv3QIGcSdToYRPI1IP5IcGpk
1072,Hawthorn Suites by Wyndham Dallas Love Field Airport,3.2,"7900 Brookriver Drive, Dallas",DFW,ChIJn8Ye4GicToYRfaW-McfeTZk
1073,"Crowne Plaza Dallas-Market Center, an IHG Hotel",3.5,"7050 North Stemmons Freeway, Dallas",DFW,ChIJvVZ6XG-cToYR_uPnPuhuiYQ
1074,Comfort Inn & Suites Dallas Medical-Market Center,3.9,"1521 Inwood Road, Dallas",DFW,ChIJVwgtfg6cToYRFx8Z5lwufMY
1075,Embassy Suites by Hilton Dallas Market Center,3.8,"2727 North Stemmons Freeway, Dallas",DFW,ChIJ9fa91qqeToYRCE4aW1Vw-2M
1076,Hyatt Regency Dfw International Airport,4.3,"2334 North International Parkway, Dallas",DFW,ChIJA6nNJtjGK4YRLtRc_TGYfNI
1077,"Holiday Inn Express & Suites Irving DFW Airport North, an IHG Hotel",3.8,"4550 West John Carpenter Freeway, Irving",DFW,ChIJrfI1MyYqTIYRZ3fMo6r-oZo
1078,Dallas/Fort Worth Airport Marriott,4.2,"8440 Freeport Parkway, Irving",DFW,ChIJG83rAzIqTIYRAgtPIsKMEmQ
1079,The Westin Dallas Fort Worth Airport,4.2,"4545 West John Carpenter Freeway, Irving",DFW,ChIJK9SAYSgqTIYRFTR0pt3X69A
1080,Quality Inn DFW Airport North,3.4,"8205 Esters Boulevard, Irving",DFW,ChIJ40pFOCgqTIYRSmJAlUeqR6U
1081,The Westin Denver International Airport,4.4,"8300 Peña Boulevard, Denver",DEN,ChIJcTeWd-5nbIcRsyz5EkBkup0
1082,Detroit Metro Airport Marriott,4.2,"30559 Flynn Drive, Romulus",DTT,ChIJYZv8DtVOO4gR11GgOKANvmg
1083,Howard Johnson by Wyndham Romulus Detroit Metro Airport,3.1,"31119 Flynn Drive, Romulus",DTT,ChIJyzmfBNdOO4gRoi5sB-pWQxw
1084,Embassy Suites by Hilton Detroit Metro Airport,4.2,"8600 Wickham Road, Romulus",DTT,ChIJ3d4oWthOO4gR_6BL9NPXGfs
1085,Baymont by Wyndham Detroit Airport/Romulus,3.9,"9000 Wickham Road, Romulus",DTT,ChIJZcn3gSdPO4gRsxQJ8dhEgvU
1086,"Holiday Inn Detroit Metro Airport, an IHG Hotel",4.2,"8400 Merriman Road, Romulus",DTT,ChIJjX-D6NlOO4gRUbAibrY2QXE
1087,Super 8 by Wyndham El Paso Airport,3.4,"7144 Gateway Boulevard East, El Paso",ELP,ChIJl8xSPBdb54YRNllYE4-xcXs
1088,Marriott El Paso,4.1,"1600 Airway Boulevard, El Paso",ELP,ChIJJVJLIVha54YRr45tjC17DFg
1089,Residence Inn by Marriott El Paso,4.1,"6355 Gateway Boulevard West, El Paso",ELP,ChIJeVt6OVJa54YRTMa_RU7c7aU
1090,Wyndham El Paso Airport Hotel and Water Park,3.9,"2027 Airway Boulevard, El Paso",ELP,ChIJPb1O515a54YRuvLOfO-Agg0
1091,Courtyard by Marriott El Paso Airport,4.2,"6610 International Drive, El Paso",ELP,ChIJlZdi-FRa54YRDieaZB9ZMCQ
1092,Hangar Inn Hotel,4.2,"Chapala - Guadalajara No. 8701, El Refugio",GDL,ChIJgT32jF9ML4QRVh6IQrX4EkU
1093,Houston Airport Marriott at George Bush Intercontinental,4.3,"18700 John F Kennedy Boulevard, Houston",HOU,ChIJx1VD2SO0QIYRVimPKW3cF1M
1094,Ramada by Wyndham Houston Intercontinental Airport East,3.4,"6115 Will Clayton Parkway, Humble",HOU,ChIJx6erZ42zQIYRaglFH8e2838
1095,DoubleTree by Hilton Hotel Houston Intercontinental Airport,4.2,"15747 John F Kennedy Boulevard, Houston",HOU,ChIJ8TvZ6Je2QIYRo9ccXopKZ6g
1096,Sheraton North Houston at George Bush Intercontinental,4.1,"15700 John F Kennedy Boulevard, Houston",HOU,ChIJBWA9Zb22QIYRfEcBOYKf8a8
1097,SpringHill Suites by Marriott Houston Intercontinental Airport,4.4,"15840 John F Kennedy Boulevard, Houston",HOU,ChIJoSoOC5i2QIYR_eODAX2UcPU
1098,Houston Marriott South at Hobby Airport,4.2,"9100 Gulf Freeway, Houston",HOU,ChIJQyH-ibuXQIYRDu7JnrD-pIU
1099,DoubleTree by Hilton Hotel Houston Hobby Airport,4.3,"8181 Airport Boulevard, Houston",HOU,ChIJy4n4MbWXQIYRV_rJGCS5d34
1100,Courtyard by Marriott Houston Hobby Airport,4.1,"9190 Gulf Freeway, Houston",HOU,ChIJRQtwCryXQIYRR9_CfzR9McE
1101,"Motel 6 Houston, TX - Hobby",2.9,"9005 Airport Boulevard, Houston",HOU,ChIJI6Bv9rqXQIYRxmHDxQ7haNs
1102,"Holiday Inn Houston-Hobby Airport, an IHG Hotel",3.4,"8611 Airport Boulevard, Houston",HOU,ChIJI-G7-bOXQIYR2I95sh7KXcY
1103,Hilton Kansas City Airport,4,"8801 Northwest 112th Street, Kansas City",MKC,ChIJgVzzZYlewIcRQKsmlOfawjQ
1104,Embassy Suites by Hilton Kansas City International Airport,4.2,"7640 Northwest Tiffany Springs Parkway, Kansas City",MKC,ChIJHe4YQudewIcRGxviyNLCFzA
1105,Days Inn by Wyndham Kansas City International Airport,3.2,"11120 North Ambassador Drive, Kansas City",MKC,ChIJz3XV6YtewIcR1FwWjP4kr1Q
1106,"Holiday Inn Kansas City Airport, an IHG Hotel",4.2,"11728 North Ambassador Drive, Kansas City",MKC,ChIJ3yVvHIFewIcRmGPBpC9rvK0
1107,Kansas City Airport Marriott,4,"775 Brasilia Avenue, Kansas City",MKC,ChIJK-0pReJdwIcR234PgUgxi8E
1108,Best Western Mccarran Inn,4,"4970 Paradise Road, Las Vegas",LAS,ChIJQwPVPK_FyIARs0tWbaAaTMY
1109,"Motel 6 Las Vegas, NV - Tropicana",3.6,"195 East Tropicana Avenue, Las Vegas",LAS,ChIJX2Wc7bXFyIAR8p6Z3iYbTx4
1110,Desert Rose Resort,4.4,"5051 Duke Ellington Way, Las Vegas",LAS,ChIJHYMKmsnFyIARKIyIsI13bYU
1111,Hyatt Place Las Vegas,4.2,"4520 Paradise Road, Las Vegas",LAS,ChIJO12eJa3FyIAROUIjotAL-Lo
1112,Howard Johnson by Wyndham Las Vegas near the Strip,3,"165 East Tropicana Avenue, Las Vegas",LAS,ChIJPS2gccrFyIARWS-0npDA3AQ
1113,"Holiday Inn Express Silao-Aeropuerto Bajio, an IHG Hotel",4.4,"Libramiento Norte 3360, Col. la Joja, Silao",BJX,ChIJcfKG9am_K4QR7pPwzHoet_Y
1114,Hotel Splash Inn,4.3,"Km 155.3 Silao-León de Los Aldama Playas de Sotelo, Silao",BJX,ChIJt67bG9WbK4QRcI1NCqveRAM
1115,Hotel 5 Inn,4.5,"Km 158+300, 36270 México, Carretera Federal 45, Silao",BJX,ChIJeZq2luWZK4QRy78Etzqi-pI
1116,Hotel Villa Victoria,3.8,"Álvaro Obregón 245a, Sin Nombre, Silao",BJX,ChIJN0a04IabK4QRLxT9Xg4tnw0
1117,Hotel Mision Comanjilla,4.2,"Congregación Comanjilla, S/N Rancho Agua Caliente, Silao",BJX,ChIJiQd-TIKYK4QR0COom6F-ZU4
1118,Courtyard by Marriott Los Angeles LAX/Century Boulevard,4.1,"6161 West Century Boulevard, Los Angeles",LAX,ChIJ5-c-ziqxwoAR0PB8w7mx744
1119,Embassy Suites by Hilton Los Angeles International Airport South,4,"1440 East Imperial Avenue, El Segundo",LAX,ChIJqwKyxTaxwoARKc-Swehxlpk
1120,Sheraton Gateway Los Angeles Hotel,4.1,"6101 West Century Boulevard, Los Angeles",LAX,ChIJWQrR4tS2woARHV9LcAjcw48
1121,Travelodge by Wyndham LAX,3.4,"1804 East Sycamore Avenue, El Segundo",LAX,ChIJ6yPHkzWxwoAR-MPLHV1sjRE
1122,Embassy Suites by Hilton Los Angeles International Airport North,4,"9801 Airport Boulevard, Los Angeles",LAX,ChIJHRv6mta2woAR3F88Nz0Mt7Q
1123,We Hotel Aeropuerto,4.1,"Boulevard Puerto Aéreo 390, Moctezuma 2da Sección, Ciudad de México",MEX,ChIJW8MJYwj80YURc0q6XMSv-ks
1124,Hilton México City Airport,4.2,"International Mexico City Airport, Ciudad de México",MEX,ChIJYfcDJHb80YURqf2Q3gID4JI
1125,Camino Real Aeropuerto México,4.3,"Puerto México 80, Peñón de los Baños, Ciudad de México",MEX,ChIJJTny9Qn80YURYx2kbwiftd8
1126,Fiesta Inn Aeropuerto Ciudad de México,4.3,"Boulevard Puerto Aéreo 502, Moctezuma 2da Sección, Ciudad de México",MEX,ChIJM9ELdxz80YUR4Wy_N6se01g
1127,Hotel NH Collection Mexico City Airport T2,4.4,"Capitán Carlos León Gonzales s/n, Ciudad de México",MEX,ChIJAV3tavX70YURoElOH9wXwHs
1128,Miami International Airport Hotel,4.1,"Miami International Airport Hotel, Le Jeune Rd, Concourse E 2nd Floor, Northwest 20th Street, Miami",MIA,ChIJe75xWOK52YgRLUnSri2m6qk
1129,"Holiday Inn Express Miami-Arpt Ctrl-Miami Springs, an IHG Hotel",3.6,"5125 Northwest 36th Street, Miami Springs",MIA,ChIJh5i2ov-52YgRZg1p1LyGx9s
1130,Days Inn by Wyndham Miami Airport North,2.5,"4767 Northwest 36th Street, Miami",MIA,ChIJR8SMCwK72YgR1v0V7WYGm_s
1131,Runway Inn Miami Airport Hotel,2.8,"656 East Drive, Miami Springs",MIA,ChIJZ-tWzlS32YgR9WLi_hc1-30
